observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids,journey_id,predicted_congestion_probability,predicted_fog_risk,predicted_delay_risk,predicted_operational_risk,prediction_confidence,predicted_speed_impact,active_predicted_restriction,predicted_restriction_speed_kmph,eta_to_next_station_min,eta_to_destination_min,prediction_timestamp,prediction_horizon_min,prediction_source,target_eta_to_destination_min,target_eta_to_next_station_min
OBS_000011,08:15:00,300.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.614387,77.237553,3.708,38.0,10.56,38.0,0.0,92.8,110.0,40.0,236.89,SEC_NDLS_NZM,,NDLS,NZM,3.292,191.292,CRUISING,,,,,3.26,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,5.2,302.0,08:15:00,30.0,BASELINE_HISTORICAL_CALIBRATION,164.0,5.5
OBS_000012,08:15:30,330.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.611935,77.239078,4.025,38.0,10.56,38.0,0.0,92.8,110.0,40.0,226.26,SEC_NDLS_NZM,,NDLS,NZM,2.975,190.975,CRUISING,,,,,3.6,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,4.7,301.5,08:15:30,30.0,BASELINE_HISTORICAL_CALIBRATION,163.5,5.0
OBS_000013,08:16:00,360.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.609483,77.240602,4.342,38.0,10.56,38.0,0.0,92.8,110.0,40.0,215.1,SEC_NDLS_NZM,,NDLS,NZM,2.658,190.658,CRUISING,,,,,3.94,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,4.2,301.0,08:16:00,30.0,BASELINE_HISTORICAL_CALIBRATION,163.0,4.5
OBS_000014,08:16:30,390.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.607031,77.242127,4.658,38.0,10.56,38.0,0.0,92.8,110.0,40.0,203.33,SEC_NDLS_NZM,,NDLS,NZM,2.342,190.342,CRUISING,,,,,4.27,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,3.7,300.5,08:16:30,30.0,BASELINE_HISTORICAL_CALIBRATION,162.5,4.0
OBS_000015,08:17:00,420.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.604579,77.243651,4.975,38.0,10.56,38.0,0.0,92.8,110.0,40.0,190.83,SEC_NDLS_NZM,,NDLS,NZM,2.025,190.025,CRUISING,,,,,4.61,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,3.2,300.0,08:17:00,30.0,BASELINE_HISTORICAL_CALIBRATION,162.0,3.5
OBS_000016,08:17:30,450.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.602127,77.245176,5.292,38.0,10.56,38.0,0.0,92.8,110.0,40.0,177.46,SEC_NDLS_NZM,,NDLS,NZM,1.708,189.708,CRUISING,,,,,4.95,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,2.7,299.5,08:17:30,30.0,BASELINE_HISTORICAL_CALIBRATION,161.5,3.0
OBS_000017,08:18:00,480.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.599675,77.2467,5.608,38.0,10.56,38.0,0.0,92.8,110.0,40.0,163.0,SEC_NDLS_NZM,,NDLS,NZM,1.392,189.392,CRUISING,,,,,5.29,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,2.2,299.0,08:18:00,30.0,BASELINE_HISTORICAL_CALIBRATION,161.0,2.5
OBS_000018,08:18:30,510.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.597224,77.248225,5.925,38.0,10.56,38.0,0.0,92.8,110.0,40.0,147.12,SEC_NDLS_NZM,,NDLS,NZM,1.075,189.075,CRUISING,,,,,5.62,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,1.7,298.5,08:18:30,30.0,BASELINE_HISTORICAL_CALIBRATION,160.5,2.0
OBS_000019,08:19:00,540.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.594772,77.249749,6.242,38.0,10.56,38.0,0.0,92.8,110.0,40.0,129.3,SEC_NDLS_NZM,,NDLS,NZM,0.758,188.758,CRUISING,,,,,5.96,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,1.2,298.0,08:19:00,30.0,BASELINE_HISTORICAL_CALIBRATION,160.0,1.5
OBS_000020,08:19:30,570.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.59232,77.251274,6.558,38.0,10.56,38.0,0.0,92.8,110.0,40.0,108.6,SEC_NDLS_NZM,,NDLS,NZM,0.442,188.442,CRUISING,,,,,6.3,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,0.7,297.5,08:19:30,30.0,BASELINE_HISTORICAL_CALIBRATION,159.5,1.0
OBS_000021,08:20:00,600.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.589868,77.252798,6.875,38.0,10.56,38.0,0.0,92.8,110.0,40.0,82.88,SEC_NDLS_NZM,,NDLS,NZM,0.125,188.125,CRUISING,,,,,6.64,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,0.2,297.0,08:20:00,30.0,BASELINE_HISTORICAL_CALIBRATION,159.0,0.5
OBS_000022,08:20:30,630.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5889,77.2534,7.0,0.0,0.0,38.0,0.0,0.0,110.0,40.0,44.09,SEC_NDLS_NZM,NZM,NZM,FDB,21.0,188.0,DWELLING,ARRIVED,08:20:30,,,6.97,,,GREEN,LOW,True,,False,,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,50.4,451.2,08:20:30,30.0,BASELINE_HISTORICAL_CALIBRATION,158.5,34.5
OBS_000023,08:21:00,660.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5889,77.2534,7.0,0.0,0.0,0.0,0.0,0.0,130.0,40.0,0.0,SEC_NZM_FDB,NZM,NZM,FDB,21.0,188.0,DWELLING,,,,,7.41,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,50.4,451.2,08:21:00,30.0,BASELINE_HISTORICAL_CALIBRATION,158.0,34.0
OBS_000024,08:21:30,690.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5889,77.2534,7.0,0.0,0.0,0.0,0.0,0.0,130.0,40.0,0.0,SEC_NZM_FDB,NZM,NZM,FDB,21.0,188.0,DWELLING,,,,,7.91,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,50.4,451.2,08:21:30,30.0,BASELINE_HISTORICAL_CALIBRATION,157.5,33.5
OBS_000025,08:22:00,720.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5889,77.2534,7.0,0.0,0.0,0.0,0.0,0.0,130.0,40.0,0.0,SEC_NZM_FDB,NZM,NZM,FDB,21.0,188.0,DWELLING,,,,,8.41,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,50.4,451.2,08:22:00,30.0,BASELINE_HISTORICAL_CALIBRATION,157.0,33.0
OBS_000026,08:22:30,750.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5889,77.2534,7.542,38.0,10.56,38.0,0.5,92.8,130.0,40.0,571.48,SEC_NZM_FDB,NZM,NZM,FDB,20.458,187.458,ACCELERATING,DEPARTED,,08:22:30,2,8.91,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,32.3,296.0,08:22:30,30.0,BASELINE_HISTORICAL_CALIBRATION,156.5,32.5
OBS_000027,08:23:00,780.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.581543,77.256032,7.858,38.0,10.56,38.0,0.0,92.8,130.0,40.0,564.06,SEC_NZM_FDB,,NZM,FDB,20.142,187.142,CRUISING,,,,,9.13,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,31.8,295.5,08:23:00,30.0,BASELINE_HISTORICAL_CALIBRATION,156.0,32.0
OBS_000028,08:23:30,810.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.578829,77.257003,8.175,38.0,10.56,38.0,0.0,92.8,130.0,40.0,559.68,SEC_NZM_FDB,,NZM,FDB,19.825,186.825,CRUISING,,,,,9.47,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,31.3,295.0,08:23:30,30.0,BASELINE_HISTORICAL_CALIBRATION,155.5,31.5
OBS_000029,08:24:00,840.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.576114,77.257974,8.492,38.0,10.56,38.0,0.0,92.8,130.0,40.0,555.26,SEC_NZM_FDB,,NZM,FDB,19.508,186.508,CRUISING,,,,,9.81,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,30.8,294.5,08:24:00,30.0,BASELINE_HISTORICAL_CALIBRATION,155.0,31.0
OBS_000030,08:24:30,870.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5734,77.258946,8.808,38.0,10.56,38.0,0.0,92.8,130.0,40.0,550.81,SEC_NZM_FDB,,NZM,FDB,19.192,186.192,CRUISING,,,,,10.15,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,30.3,294.0,08:24:30,30.0,BASELINE_HISTORICAL_CALIBRATION,154.5,30.5
OBS_000031,08:25:00,900.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.570686,77.259917,9.125,38.0,10.56,38.0,0.0,92.8,130.0,40.0,546.32,SEC_NZM_FDB,,NZM,FDB,18.875,185.875,CRUISING,,,,,10.48,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,29.8,293.5,08:25:00,30.0,BASELINE_HISTORICAL_CALIBRATION,154.0,30.0
OBS_000032,08:25:30,930.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.567971,77.260888,9.442,38.0,10.56,38.0,0.0,92.8,130.0,40.0,541.8,SEC_NZM_FDB,,NZM,FDB,18.558,185.558,CRUISING,,,,,10.82,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,29.3,293.0,08:25:30,30.0,BASELINE_HISTORICAL_CALIBRATION,153.5,29.5
OBS_000033,08:26:00,960.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.565257,77.261859,9.758,38.0,10.56,38.0,0.0,92.8,130.0,40.0,537.23,SEC_NZM_FDB,,NZM,FDB,18.242,185.242,CRUISING,,,,,11.16,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,28.8,292.5,08:26:00,30.0,BASELINE_HISTORICAL_CALIBRATION,153.0,29.0
OBS_000034,08:26:30,990.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.562543,77.26283,10.075,38.0,10.56,38.0,0.0,92.8,130.0,40.0,532.63,SEC_NZM_FDB,,NZM,FDB,17.925,184.925,CRUISING,,,,,11.5,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,28.3,292.0,08:26:30,30.0,BASELINE_HISTORICAL_CALIBRATION,152.5,28.5
OBS_000035,08:27:00,1020.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.559829,77.263801,10.392,38.0,10.56,38.0,0.0,92.8,130.0,40.0,527.99,SEC_NZM_FDB,,NZM,FDB,17.608,184.608,CRUISING,,,,,11.83,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,27.8,291.5,08:27:00,30.0,BASELINE_HISTORICAL_CALIBRATION,152.0,28.0
OBS_000036,08:27:30,1050.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.557114,77.264772,10.708,38.0,10.56,38.0,0.0,92.8,130.0,40.0,523.3,SEC_NZM_FDB,,NZM,FDB,17.292,184.292,CRUISING,,,,,12.17,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,27.3,291.0,08:27:30,30.0,BASELINE_HISTORICAL_CALIBRATION,151.5,27.5
OBS_000037,08:28:00,1080.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5544,77.265743,11.025,38.0,10.56,38.0,0.0,92.8,130.0,40.0,518.57,SEC_NZM_FDB,,NZM,FDB,16.975,183.975,CRUISING,,,,,12.51,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,26.8,290.5,08:28:00,30.0,BASELINE_HISTORICAL_CALIBRATION,151.0,27.0
OBS_000038,08:28:30,1110.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.551686,77.266714,11.342,38.0,10.56,38.0,0.0,92.8,130.0,40.0,513.8,SEC_NZM_FDB,,NZM,FDB,16.658,183.658,CRUISING,,,,,12.85,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,26.3,290.0,08:28:30,30.0,BASELINE_HISTORICAL_CALIBRATION,150.5,26.5
OBS_000039,08:29:00,1140.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.548971,77.267686,11.658,38.0,10.56,38.0,0.0,92.8,130.0,40.0,508.99,SEC_NZM_FDB,,NZM,FDB,16.342,183.342,CRUISING,,,,,13.18,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,25.8,289.5,08:29:00,30.0,BASELINE_HISTORICAL_CALIBRATION,150.0,26.0
OBS_000040,08:29:30,1170.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.546257,77.268657,11.975,38.0,10.56,38.0,0.0,92.8,130.0,40.0,504.13,SEC_NZM_FDB,,NZM,FDB,16.025,183.025,CRUISING,,,,,13.52,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,25.3,289.0,08:29:30,30.0,BASELINE_HISTORICAL_CALIBRATION,149.5,25.5
OBS_000041,08:30:00,1200.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.543543,77.269628,12.292,38.0,10.56,38.0,0.0,92.8,130.0,40.0,499.22,SEC_NZM_FDB,,NZM,FDB,15.708,182.708,CRUISING,,,,,13.86,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,24.8,288.5,08:30:00,30.0,BASELINE_HISTORICAL_CALIBRATION,149.0,25.0
OBS_000042,08:30:30,1230.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.540829,77.270599,12.608,38.0,10.56,38.0,0.0,92.8,130.0,40.0,494.26,SEC_NZM_FDB,,NZM,FDB,15.392,182.392,CRUISING,,,,,14.2,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,24.3,288.0,08:30:30,30.0,BASELINE_HISTORICAL_CALIBRATION,148.5,24.5
OBS_000043,08:31:00,1260.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.538114,77.27157,12.925,38.0,10.56,38.0,0.0,92.8,130.0,40.0,489.26,SEC_NZM_FDB,,NZM,FDB,15.075,182.075,CRUISING,,,,,14.53,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,23.8,287.5,08:31:00,30.0,BASELINE_HISTORICAL_CALIBRATION,148.0,24.0
OBS_000044,08:31:30,1290.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.5354,77.272541,13.242,38.0,10.56,38.0,0.0,92.8,130.0,40.0,484.2,SEC_NZM_FDB,,NZM,FDB,14.758,181.758,CRUISING,,,,,14.87,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,23.3,287.0,08:31:30,30.0,BASELINE_HISTORICAL_CALIBRATION,147.5,23.5
OBS_000045,08:32:00,1320.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.532686,77.273512,13.558,38.0,10.56,38.0,0.0,92.8,130.0,40.0,479.08,SEC_NZM_FDB,,NZM,FDB,14.442,181.442,CRUISING,,,,,15.21,,,GREEN,LOW,True,,False,EVT_AGC_001,JRN_AGRA_01,0.2313,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,22.8,286.5,08:32:00,30.0,BASELINE_HISTORICAL_CALIBRATION,147.0,23.0
