observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids,journey_id,predicted_congestion_probability,predicted_fog_risk,predicted_delay_risk,predicted_operational_risk,prediction_confidence,predicted_speed_impact,active_predicted_restriction,predicted_restriction_speed_kmph,eta_to_next_station_min,eta_to_destination_min,prediction_timestamp,prediction_horizon_min,prediction_source,target_eta_to_destination_min,target_eta_to_next_station_min
OBS_000022,08:20:30,630.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.576096,77.257981,8.494,71.25,19.79,71.25,0.5,326.4,130.0,,562.22,SEC_NZM_FDB,,NZM,FDB,19.506,186.506,ACCELERATING,,,,,6.56,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,16.4,157.1,08:20:30,30.0,BASELINE_HISTORICAL_CALIBRATION,106.5,16.5
OBS_000023,08:21:00,660.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.571007,77.259802,9.088,71.25,19.79,71.25,0.0,326.4,130.0,,550.78,SEC_NZM_FDB,,NZM,FDB,18.913,185.912,CRUISING,,,,,6.64,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,15.9,156.6,08:21:00,30.0,BASELINE_HISTORICAL_CALIBRATION,106.0,16.0
OBS_000024,08:21:30,690.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.565918,77.261623,9.681,71.25,19.79,71.25,0.0,326.4,130.0,,542.33,SEC_NZM_FDB,,NZM,FDB,18.319,185.319,CRUISING,,,,,6.84,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,15.4,156.1,08:21:30,30.0,BASELINE_HISTORICAL_CALIBRATION,105.5,15.5
OBS_000025,08:22:00,720.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.560829,77.263443,10.275,71.25,19.79,71.25,0.0,326.4,130.0,,533.75,SEC_NZM_FDB,,NZM,FDB,17.725,184.725,CRUISING,,,,,7.04,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,14.9,155.6,08:22:00,30.0,BASELINE_HISTORICAL_CALIBRATION,105.0,15.0
OBS_000026,08:22:30,750.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.555739,77.265264,10.869,71.25,19.79,71.25,0.0,326.4,130.0,,525.03,SEC_NZM_FDB,,NZM,FDB,17.131,184.131,CRUISING,,,,,7.23,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,14.4,155.1,08:22:30,30.0,BASELINE_HISTORICAL_CALIBRATION,104.5,14.5
OBS_000027,08:23:00,780.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.55065,77.267085,11.463,71.25,19.79,71.25,0.0,326.4,130.0,,516.16,SEC_NZM_FDB,,NZM,FDB,16.538,183.537,CRUISING,,,,,7.43,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,13.9,154.6,08:23:00,30.0,BASELINE_HISTORICAL_CALIBRATION,104.0,14.0
OBS_000028,08:23:30,810.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.545561,77.268906,12.056,71.25,19.79,71.25,0.0,326.4,130.0,,507.14,SEC_NZM_FDB,,NZM,FDB,15.944,182.944,CRUISING,,,,,7.62,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,13.4,154.1,08:23:30,30.0,BASELINE_HISTORICAL_CALIBRATION,103.5,13.5
OBS_000029,08:24:00,840.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.540471,77.270727,12.65,71.25,19.79,71.25,0.0,326.4,130.0,,497.95,SEC_NZM_FDB,,NZM,FDB,15.35,182.35,CRUISING,,,,,7.82,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,12.9,153.6,08:24:00,30.0,BASELINE_HISTORICAL_CALIBRATION,103.0,13.0
OBS_000030,08:24:30,870.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.535382,77.272548,13.244,71.25,19.79,71.25,0.0,326.4,130.0,,488.59,SEC_NZM_FDB,,NZM,FDB,14.756,181.756,CRUISING,,,,,8.01,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,12.4,153.1,08:24:30,30.0,BASELINE_HISTORICAL_CALIBRATION,102.5,12.5
OBS_000031,08:25:00,900.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.530293,77.274368,13.838,71.25,19.79,71.25,0.0,326.4,130.0,,479.05,SEC_NZM_FDB,,NZM,FDB,14.162,181.162,CRUISING,,,,,8.21,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,11.9,152.6,08:25:00,30.0,BASELINE_HISTORICAL_CALIBRATION,102.0,12.0
OBS_000032,08:25:30,930.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.525204,77.276189,14.431,71.25,19.79,71.25,0.0,326.4,130.0,,469.31,SEC_NZM_FDB,,NZM,FDB,13.569,180.569,CRUISING,,,,,8.4,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,11.4,152.1,08:25:30,30.0,BASELINE_HISTORICAL_CALIBRATION,101.5,11.5
OBS_000033,08:26:00,960.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.520114,77.27801,15.025,71.25,19.79,71.25,0.0,326.4,130.0,,459.37,SEC_NZM_FDB,,NZM,FDB,12.975,179.975,CRUISING,,,,,8.6,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,10.9,151.6,08:26:00,30.0,BASELINE_HISTORICAL_CALIBRATION,101.0,11.0
OBS_000034,08:26:30,990.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.515025,77.279831,15.619,71.25,19.79,71.25,0.0,326.4,130.0,,449.21,SEC_NZM_FDB,,NZM,FDB,12.381,179.381,CRUISING,,,,,8.79,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,10.4,151.1,08:26:30,30.0,BASELINE_HISTORICAL_CALIBRATION,100.5,10.5
OBS_000035,08:27:00,1020.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.509936,77.281652,16.212,71.25,19.79,71.25,0.0,326.4,130.0,,438.81,SEC_NZM_FDB,,NZM,FDB,11.788,178.787,CRUISING,,,,,8.99,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,9.9,150.6,08:27:00,30.0,BASELINE_HISTORICAL_CALIBRATION,100.0,10.0
OBS_000036,08:27:30,1050.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.504846,77.283473,16.806,71.25,19.79,71.25,0.0,326.4,130.0,,428.16,SEC_NZM_FDB,,NZM,FDB,11.194,178.194,CRUISING,,,,,9.19,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,9.4,150.1,08:27:30,30.0,BASELINE_HISTORICAL_CALIBRATION,99.5,9.5
OBS_000037,08:28:00,1080.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.499757,77.285293,17.4,71.25,19.79,71.25,0.0,326.4,130.0,,417.24,SEC_NZM_FDB,,NZM,FDB,10.6,177.6,CRUISING,,,,,9.38,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,8.9,149.6,08:28:00,30.0,BASELINE_HISTORICAL_CALIBRATION,99.0,9.0
OBS_000038,08:28:30,1110.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.494668,77.287114,17.994,71.25,19.79,71.25,0.0,326.4,130.0,,406.02,SEC_NZM_FDB,,NZM,FDB,10.006,177.006,CRUISING,,,,,9.58,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,8.4,149.1,08:28:30,30.0,BASELINE_HISTORICAL_CALIBRATION,98.5,8.5
OBS_000039,08:29:00,1140.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.489579,77.288935,18.587,71.25,19.79,71.25,0.0,326.4,130.0,,394.48,SEC_NZM_FDB,,NZM,FDB,9.413,176.412,CRUISING,,,,,9.77,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,7.9,148.6,08:29:00,30.0,BASELINE_HISTORICAL_CALIBRATION,98.0,8.0
OBS_000040,08:29:30,1170.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.484489,77.290756,19.181,71.25,19.79,71.25,0.0,326.4,130.0,,382.6,SEC_NZM_FDB,,NZM,FDB,8.819,175.819,CRUISING,,,,,9.97,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,7.4,148.1,08:29:30,30.0,BASELINE_HISTORICAL_CALIBRATION,97.5,7.5
OBS_000041,08:30:00,1200.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.4794,77.292577,19.775,71.25,19.79,71.25,0.0,326.4,130.0,,370.34,SEC_NZM_FDB,,NZM,FDB,8.225,175.225,CRUISING,,,,,10.16,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,6.9,147.6,08:30:00,30.0,BASELINE_HISTORICAL_CALIBRATION,97.0,7.0
OBS_000042,08:30:30,1230.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.474311,77.294398,20.369,71.25,19.79,71.25,0.0,326.4,130.0,,357.65,SEC_NZM_FDB,,NZM,FDB,7.631,174.631,CRUISING,,,,,10.36,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,6.4,147.1,08:30:30,30.0,BASELINE_HISTORICAL_CALIBRATION,96.5,6.5
OBS_000043,08:31:00,1260.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.469221,77.296218,20.962,71.25,19.79,71.25,0.0,326.4,130.0,,344.5,SEC_NZM_FDB,,NZM,FDB,7.038,174.037,CRUISING,,,,,10.55,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,5.9,146.6,08:31:00,30.0,BASELINE_HISTORICAL_CALIBRATION,96.0,6.0
OBS_000044,08:31:30,1290.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.464132,77.298039,21.556,71.25,19.79,71.25,0.0,326.4,130.0,,330.83,SEC_NZM_FDB,,NZM,FDB,6.444,173.444,CRUISING,,,,,10.75,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,5.4,146.1,08:31:30,30.0,BASELINE_HISTORICAL_CALIBRATION,95.5,5.5
OBS_000045,08:32:00,1320.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.459043,77.29986,22.15,71.25,19.79,71.25,0.0,326.4,130.0,,316.56,SEC_NZM_FDB,,NZM,FDB,5.85,172.85,CRUISING,,,,,10.95,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,4.9,145.6,08:32:00,30.0,BASELINE_HISTORICAL_CALIBRATION,95.0,5.0
OBS_000046,08:32:30,1350.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.453954,77.301681,22.744,71.25,19.79,71.25,0.0,326.4,130.0,,301.63,SEC_NZM_FDB,,NZM,FDB,5.256,172.256,CRUISING,,,,,11.14,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,4.4,145.1,08:32:30,30.0,BASELINE_HISTORICAL_CALIBRATION,94.5,4.5
OBS_000047,08:33:00,1380.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.448864,77.303502,23.337,71.25,19.79,71.25,0.0,326.4,130.0,,285.91,SEC_NZM_FDB,,NZM,FDB,4.663,171.662,CRUISING,,,,,11.34,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,3.9,144.6,08:33:00,30.0,BASELINE_HISTORICAL_CALIBRATION,94.0,4.0
OBS_000048,08:33:30,1410.0,12050,ROUTE_NDLS_AGC_01,SYNTHETIC_SIMULATOR,OK,28.443775,77.305323,23.931,71.25,19.79,71.25,0.0,326.4,130.0,,269.28,SEC_NZM_FDB,,NZM,FDB,4.069,171.069,CRUISING,,,,,11.53,,,GREEN,LOW,False,,False,EVT_AGC_001,JRN_NDLS_AGC_01_20260902_190156,0.2313,0.0,0.4541,0.4541,1.0,NONE,NONE,,3.4,144.1,08:33:30,30.0,BASELINE_HISTORICAL_CALIBRATION,93.5,3.5
