observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids,journey_id,predicted_congestion_probability,predicted_fog_risk,predicted_delay_risk,predicted_operational_risk,prediction_confidence,predicted_speed_impact,active_predicted_restriction,predicted_restriction_speed_kmph,eta_to_next_station_min,eta_to_destination_min,prediction_timestamp,prediction_horizon_min,prediction_source,target_eta_to_destination_min,target_eta_to_next_station_min
OBS_000011,6:50:00,300,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.646779,77.252052,3.708,38,10.56,38,0,92.8,110,40,579.7,SEC_NDLS_GZB,,NDLS,GZB,21.292,310.292,CRUISING,,,,,1.36,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,33.6,489.9,6:50:00,30,BASELINE_HISTORICAL_CALIBRATION,371,34.5
OBS_000012,6:50:30,330,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.647093,77.254814,4.025,38,10.56,38,0,92.8,110,40,575.44,SEC_NDLS_GZB,,NDLS,GZB,20.975,309.975,CRUISING,,,,,1.52,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,33.1,489.4,6:50:30,30,BASELINE_HISTORICAL_CALIBRATION,370.5,34
OBS_000013,6:51:00,360,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.647407,77.257577,4.342,38,10.56,38,0,92.8,110,40,571.14,SEC_NDLS_GZB,,NDLS,GZB,20.658,309.658,CRUISING,,,,,1.68,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,32.6,488.9,6:51:00,30,BASELINE_HISTORICAL_CALIBRATION,370,33.5
OBS_000014,6:51:30,390,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.647721,77.260339,4.658,38,10.56,38,0,92.8,110,40,566.81,SEC_NDLS_GZB,,NDLS,GZB,20.342,309.342,CRUISING,,,,,1.84,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,32.1,488.4,6:51:30,30,BASELINE_HISTORICAL_CALIBRATION,369.5,33
OBS_000015,6:52:00,420,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.648035,77.263102,4.975,38,10.56,38,0,92.8,110,40,562.45,SEC_NDLS_GZB,,NDLS,GZB,20.025,309.025,CRUISING,,,,,2,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,31.6,487.9,6:52:00,30,BASELINE_HISTORICAL_CALIBRATION,369,32.5
OBS_000016,6:52:30,450,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.648349,77.265865,5.292,38,10.56,38,0,92.8,110,40,558.06,SEC_NDLS_GZB,,NDLS,GZB,19.708,308.708,CRUISING,,,,,2.16,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,31.1,487.4,6:52:30,30,BASELINE_HISTORICAL_CALIBRATION,368.5,32
OBS_000017,6:53:00,480,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.648663,77.268627,5.608,38,10.56,38,0,92.8,110,40,553.63,SEC_NDLS_GZB,,NDLS,GZB,19.392,308.392,CRUISING,,,,,2.32,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,30.6,486.9,6:53:00,30,BASELINE_HISTORICAL_CALIBRATION,368,31.5
OBS_000018,6:53:30,510,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.648978,77.27139,5.925,38,10.56,38,0,92.8,110,40,549.16,SEC_NDLS_GZB,,NDLS,GZB,19.075,308.075,CRUISING,,,,,2.48,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,30.1,486.4,6:53:30,30,BASELINE_HISTORICAL_CALIBRATION,367.5,31
OBS_000019,6:54:00,540,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.649292,77.274152,6.242,38,10.56,38,0,92.8,110,40,544.66,SEC_NDLS_GZB,,NDLS,GZB,18.758,307.758,CRUISING,,,,,2.64,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,29.6,485.9,6:54:00,30,BASELINE_HISTORICAL_CALIBRATION,367,30.5
OBS_000020,6:54:30,570,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.649606,77.276915,6.558,38,10.56,38,0,92.8,110,40,540.12,SEC_NDLS_GZB,,NDLS,GZB,18.442,307.442,CRUISING,,,,,2.8,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,29.1,485.4,6:54:30,30,BASELINE_HISTORICAL_CALIBRATION,366.5,30
OBS_000021,6:55:00,600,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.64992,77.279678,6.875,38,10.56,38,0,92.8,110,40,535.54,SEC_NDLS_GZB,,NDLS,GZB,18.125,307.125,CRUISING,,,,,2.96,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,28.6,484.9,6:55:00,30,BASELINE_HISTORICAL_CALIBRATION,366,29.5
OBS_000022,6:55:30,630,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.650234,77.28244,7.192,38,10.56,38,0,92.8,110,40,530.92,SEC_NDLS_GZB,,NDLS,GZB,17.808,306.808,CRUISING,,,,,3.12,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,28.1,484.4,6:55:30,30,BASELINE_HISTORICAL_CALIBRATION,365.5,29
OBS_000023,6:56:00,660,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.650548,77.285203,7.508,38,10.56,38,0,92.8,110,40,526.27,SEC_NDLS_GZB,,NDLS,GZB,17.492,306.492,CRUISING,,,,,3.28,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,27.6,483.9,6:56:00,30,BASELINE_HISTORICAL_CALIBRATION,365,28.5
OBS_000024,6:56:30,690,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.650862,77.287965,7.825,38,10.56,38,0,92.8,110,40,521.57,SEC_NDLS_GZB,,NDLS,GZB,17.175,306.175,CRUISING,,,,,3.44,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,27.1,483.4,6:56:30,30,BASELINE_HISTORICAL_CALIBRATION,364.5,28
OBS_000025,6:57:00,720,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.651177,77.290728,8.142,38,10.56,38,0,92.8,110,40,516.82,SEC_NDLS_GZB,,NDLS,GZB,16.858,305.858,CRUISING,,,,,3.6,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,26.6,482.9,6:57:00,30,BASELINE_HISTORICAL_CALIBRATION,364,27.5
OBS_000026,6:57:30,750,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.651491,77.293491,8.458,38,10.56,38,0,92.8,110,40,512.04,SEC_NDLS_GZB,,NDLS,GZB,16.542,305.542,CRUISING,,,,,3.76,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,26.1,482.4,6:57:30,30,BASELINE_HISTORICAL_CALIBRATION,363.5,27
OBS_000027,6:58:00,780,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.651805,77.296253,8.775,38,10.56,38,0,92.8,110,40,507.2,SEC_NDLS_GZB,,NDLS,GZB,16.225,305.225,CRUISING,,,,,3.92,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,25.6,481.9,6:58:00,30,BASELINE_HISTORICAL_CALIBRATION,363,26.5
OBS_000028,6:58:30,810,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.652119,77.299016,9.092,38,10.56,38,0,92.8,110,40,502.33,SEC_NDLS_GZB,,NDLS,GZB,15.908,304.908,CRUISING,,,,,4.08,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,25.1,481.4,6:58:30,30,BASELINE_HISTORICAL_CALIBRATION,362.5,26
OBS_000029,6:59:00,840,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.652433,77.301778,9.408,38,10.56,38,0,92.8,110,40,497.4,SEC_NDLS_GZB,,NDLS,GZB,15.592,304.592,CRUISING,,,,,4.24,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,24.6,480.9,6:59:00,30,BASELINE_HISTORICAL_CALIBRATION,362,25.5
OBS_000030,6:59:30,870,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.652747,77.304541,9.725,38,10.56,38,0,92.8,110,40,492.42,SEC_NDLS_GZB,,NDLS,GZB,15.275,304.275,CRUISING,,,,,4.4,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2397,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,24.1,480.4,6:59:30,30,BASELINE_HISTORICAL_CALIBRATION,361.5,25
OBS_000031,7:00:00,900,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.653061,77.307304,10.042,38,10.56,38,0,92.8,110,40,487.4,SEC_NDLS_GZB,,NDLS,GZB,14.958,303.958,CRUISING,,,,,4.56,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,23.6,479.9,7:00:00,30,BASELINE_HISTORICAL_CALIBRATION,361,24.5
OBS_000032,7:00:30,930,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.653375,77.310066,10.358,38,10.56,38,0,92.8,110,40,482.32,SEC_NDLS_GZB,,NDLS,GZB,14.642,303.642,CRUISING,,,,,4.72,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,23.1,479.4,7:00:30,30,BASELINE_HISTORICAL_CALIBRATION,360.5,24
OBS_000033,7:01:00,960,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.65369,77.312829,10.675,38,10.56,38,0,92.8,110,40,477.19,SEC_NDLS_GZB,,NDLS,GZB,14.325,303.325,CRUISING,,,,,4.88,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,22.6,478.9,7:01:00,30,BASELINE_HISTORICAL_CALIBRATION,360,23.5
OBS_000034,7:01:30,990,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.654004,77.315591,10.992,38,10.56,38,0,92.8,110,40,472,SEC_NDLS_GZB,,NDLS,GZB,14.008,303.008,CRUISING,,,,,5.04,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,22.1,478.4,7:01:30,30,BASELINE_HISTORICAL_CALIBRATION,359.5,23
OBS_000035,7:02:00,1020,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.654318,77.318354,11.308,38,10.56,38,0,92.8,110,40,466.75,SEC_NDLS_GZB,,NDLS,GZB,13.692,302.692,CRUISING,,,,,5.2,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,21.6,477.9,7:02:00,30,BASELINE_HISTORICAL_CALIBRATION,359,22.5
OBS_000036,7:02:30,1050,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.654632,77.321117,11.625,38,10.56,38,0,92.8,110,40,461.45,SEC_NDLS_GZB,,NDLS,GZB,13.375,302.375,CRUISING,,,,,5.36,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,21.1,477.4,7:02:30,30,BASELINE_HISTORICAL_CALIBRATION,358.5,22
OBS_000037,7:03:00,1080,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.654946,77.323879,11.942,38,10.56,38,0,92.8,110,40,456.08,SEC_NDLS_GZB,,NDLS,GZB,13.058,302.058,CRUISING,,,,,5.52,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,20.6,476.9,7:03:00,30,BASELINE_HISTORICAL_CALIBRATION,358,21.5
OBS_000038,7:03:30,1110,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.65526,77.326642,12.258,38,10.56,38,0,92.8,110,40,450.65,SEC_NDLS_GZB,,NDLS,GZB,12.742,301.742,CRUISING,,,,,5.68,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,20.1,476.4,7:03:30,30,BASELINE_HISTORICAL_CALIBRATION,357.5,21
OBS_000039,7:04:00,1140,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.655574,77.329404,12.575,38,10.56,38,0,92.8,110,40,445.15,SEC_NDLS_GZB,,NDLS,GZB,12.425,301.425,CRUISING,,,,,5.84,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,19.6,475.9,7:04:00,30,BASELINE_HISTORICAL_CALIBRATION,357,20.5
OBS_000040,7:04:30,1170,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.655889,77.332167,12.892,38,10.56,38,0,92.8,110,40,439.58,SEC_NDLS_GZB,,NDLS,GZB,12.108,301.108,CRUISING,,,,,6,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,19.1,475.4,7:04:30,30,BASELINE_HISTORICAL_CALIBRATION,356.5,20
OBS_000041,7:05:00,1200,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.656203,77.33493,13.208,38,10.56,38,0,92.8,110,40,433.95,SEC_NDLS_GZB,,NDLS,GZB,11.792,300.792,CRUISING,,,,,6.16,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,18.6,474.9,7:05:00,30,BASELINE_HISTORICAL_CALIBRATION,356,19.5
OBS_000042,7:05:30,1230,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.656517,77.337692,13.525,38,10.56,38,0,92.8,110,40,428.23,SEC_NDLS_GZB,,NDLS,GZB,11.475,300.475,CRUISING,,,,,6.32,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,18.1,474.4,7:05:30,30,BASELINE_HISTORICAL_CALIBRATION,355.5,19
OBS_000043,7:06:00,1260,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.656831,77.340455,13.842,38,10.56,38,0,92.8,110,40,422.44,SEC_NDLS_GZB,,NDLS,GZB,11.158,300.158,CRUISING,,,,,6.48,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,17.6,473.9,7:06:00,30,BASELINE_HISTORICAL_CALIBRATION,355,18.5
OBS_000044,7:06:30,1290,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.657145,77.343217,14.158,38,10.56,38,0,92.8,110,40,416.57,SEC_NDLS_GZB,,NDLS,GZB,10.842,299.842,CRUISING,,,,,6.64,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,17.1,473.4,7:06:30,30,BASELINE_HISTORICAL_CALIBRATION,354.5,18
OBS_000045,7:07:00,1320,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.657459,77.34598,14.475,38,10.56,38,0,92.8,110,40,410.62,SEC_NDLS_GZB,,NDLS,GZB,10.525,299.525,CRUISING,,,,,6.8,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,16.6,472.9,7:07:00,30,BASELINE_HISTORICAL_CALIBRATION,354,17.5
OBS_000046,7:07:30,1350,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.657773,77.348743,14.792,38,10.56,38,0,92.8,110,40,404.58,SEC_NDLS_GZB,,NDLS,GZB,10.208,299.208,CRUISING,,,,,6.96,,,GREEN,LOW,TRUE,,FALSE,,JRN_NDLS_DDN_01_20260902_161648,0.2301,1,1,0.4541,1,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40,16.1,472.4,7:07:30,30,BASELINE_HISTORICAL_CALIBRATION,353.5,17
