observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids,journey_id,predicted_congestion_probability,predicted_fog_risk,predicted_delay_risk,predicted_operational_risk,prediction_confidence,predicted_speed_impact,active_predicted_restriction,predicted_restriction_speed_kmph,eta_to_next_station_min,eta_to_destination_min,prediction_timestamp,prediction_horizon_min,prediction_source,target_eta_to_destination_min,target_eta_to_next_station_min
OBS_000011,06:15:00,300.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.646779,77.252052,3.708,38.0,10.56,38.0,0.0,92.8,110.0,40.0,579.7,SEC_NDLS_GZB,,NDLS,GZB,21.292,508.292,CRUISING,,,,,2.42,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,33.6,802.6,06:15:00,30.0,BASELINE_HISTORICAL_CALIBRATION,423.5,34.5
OBS_000012,06:15:30,330.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.647093,77.254814,4.025,38.0,10.56,38.0,0.0,92.8,110.0,40.0,575.44,SEC_NDLS_GZB,,NDLS,GZB,20.975,507.975,CRUISING,,,,,2.68,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,33.1,802.1,06:15:30,30.0,BASELINE_HISTORICAL_CALIBRATION,423.0,34.0
OBS_000013,06:16:00,360.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.647407,77.257577,4.342,38.0,10.56,38.0,0.0,92.8,110.0,40.0,571.14,SEC_NDLS_GZB,,NDLS,GZB,20.658,507.658,CRUISING,,,,,2.93,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,32.6,801.6,06:16:00,30.0,BASELINE_HISTORICAL_CALIBRATION,422.5,33.5
OBS_000014,06:16:30,390.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.647721,77.260339,4.658,38.0,10.56,38.0,0.0,92.8,110.0,40.0,566.81,SEC_NDLS_GZB,,NDLS,GZB,20.342,507.342,CRUISING,,,,,3.19,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,32.1,801.1,06:16:30,30.0,BASELINE_HISTORICAL_CALIBRATION,422.0,33.0
OBS_000015,06:17:00,420.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.648035,77.263102,4.975,38.0,10.56,38.0,0.0,92.8,110.0,40.0,562.45,SEC_NDLS_GZB,,NDLS,GZB,20.025,507.025,CRUISING,,,,,3.45,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,31.6,800.6,06:17:00,30.0,BASELINE_HISTORICAL_CALIBRATION,421.5,32.5
OBS_000016,06:17:30,450.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.648349,77.265865,5.292,38.0,10.56,38.0,0.0,92.8,110.0,40.0,558.06,SEC_NDLS_GZB,,NDLS,GZB,19.708,506.708,CRUISING,,,,,3.71,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,31.1,800.1,06:17:30,30.0,BASELINE_HISTORICAL_CALIBRATION,421.0,32.0
OBS_000017,06:18:00,480.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.648663,77.268627,5.608,38.0,10.56,38.0,0.0,92.8,110.0,40.0,553.63,SEC_NDLS_GZB,,NDLS,GZB,19.392,506.392,CRUISING,,,,,3.97,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,30.6,799.6,06:18:00,30.0,BASELINE_HISTORICAL_CALIBRATION,420.5,31.5
OBS_000018,06:18:30,510.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.648978,77.27139,5.925,38.0,10.56,38.0,0.0,92.8,110.0,40.0,549.16,SEC_NDLS_GZB,,NDLS,GZB,19.075,506.075,CRUISING,,,,,4.23,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,30.1,799.1,06:18:30,30.0,BASELINE_HISTORICAL_CALIBRATION,420.0,31.0
OBS_000019,06:19:00,540.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.649292,77.274152,6.242,38.0,10.56,38.0,0.0,92.8,110.0,40.0,544.66,SEC_NDLS_GZB,,NDLS,GZB,18.758,505.758,CRUISING,,,,,4.49,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,29.6,798.6,06:19:00,30.0,BASELINE_HISTORICAL_CALIBRATION,419.5,30.5
OBS_000020,06:19:30,570.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.649606,77.276915,6.558,38.0,10.56,38.0,0.0,92.8,110.0,40.0,540.12,SEC_NDLS_GZB,,NDLS,GZB,18.442,505.442,CRUISING,,,,,4.75,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,29.1,798.1,06:19:30,30.0,BASELINE_HISTORICAL_CALIBRATION,419.0,30.0
OBS_000021,06:20:00,600.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.64992,77.279678,6.875,38.0,10.56,38.0,0.0,92.8,110.0,40.0,535.54,SEC_NDLS_GZB,,NDLS,GZB,18.125,505.125,CRUISING,,,,,5.0,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,28.6,797.6,06:20:00,30.0,BASELINE_HISTORICAL_CALIBRATION,418.5,29.5
OBS_000022,06:20:30,630.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.650234,77.28244,7.192,38.0,10.56,38.0,0.0,92.8,110.0,40.0,530.92,SEC_NDLS_GZB,,NDLS,GZB,17.808,504.808,CRUISING,,,,,5.26,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,28.1,797.1,06:20:30,30.0,BASELINE_HISTORICAL_CALIBRATION,418.0,29.0
OBS_000023,06:21:00,660.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.650548,77.285203,7.508,38.0,10.56,38.0,0.0,92.8,110.0,40.0,526.27,SEC_NDLS_GZB,,NDLS,GZB,17.492,504.492,CRUISING,,,,,5.52,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,27.6,796.6,06:21:00,30.0,BASELINE_HISTORICAL_CALIBRATION,417.5,28.5
OBS_000024,06:21:30,690.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.650862,77.287965,7.825,38.0,10.56,38.0,0.0,92.8,110.0,40.0,521.57,SEC_NDLS_GZB,,NDLS,GZB,17.175,504.175,CRUISING,,,,,5.78,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,27.1,796.1,06:21:30,30.0,BASELINE_HISTORICAL_CALIBRATION,417.0,28.0
OBS_000025,06:22:00,720.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.651177,77.290728,8.142,38.0,10.56,38.0,0.0,92.8,110.0,40.0,516.82,SEC_NDLS_GZB,,NDLS,GZB,16.858,503.858,CRUISING,,,,,6.04,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,26.6,795.6,06:22:00,30.0,BASELINE_HISTORICAL_CALIBRATION,416.5,27.5
OBS_000026,06:22:30,750.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.651491,77.293491,8.458,38.0,10.56,38.0,0.0,92.8,110.0,40.0,512.04,SEC_NDLS_GZB,,NDLS,GZB,16.542,503.542,CRUISING,,,,,6.3,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,26.1,795.1,06:22:30,30.0,BASELINE_HISTORICAL_CALIBRATION,416.0,27.0
OBS_000027,06:23:00,780.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.651805,77.296253,8.775,38.0,10.56,38.0,0.0,92.8,110.0,40.0,507.2,SEC_NDLS_GZB,,NDLS,GZB,16.225,503.225,CRUISING,,,,,6.56,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,25.6,794.6,06:23:00,30.0,BASELINE_HISTORICAL_CALIBRATION,415.5,26.5
OBS_000028,06:23:30,810.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.652119,77.299016,9.092,38.0,10.56,38.0,0.0,92.8,110.0,40.0,502.33,SEC_NDLS_GZB,,NDLS,GZB,15.908,502.908,CRUISING,,,,,6.82,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,25.1,794.1,06:23:30,30.0,BASELINE_HISTORICAL_CALIBRATION,415.0,26.0
OBS_000029,06:24:00,840.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.652433,77.301778,9.408,38.0,10.56,38.0,0.0,92.8,110.0,40.0,497.4,SEC_NDLS_GZB,,NDLS,GZB,15.592,502.592,CRUISING,,,,,7.07,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,24.6,793.6,06:24:00,30.0,BASELINE_HISTORICAL_CALIBRATION,414.5,25.5
OBS_000030,06:24:30,870.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.652747,77.304541,9.725,38.0,10.56,38.0,0.0,92.8,110.0,40.0,492.42,SEC_NDLS_GZB,,NDLS,GZB,15.275,502.275,CRUISING,,,,,7.33,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,24.1,793.1,06:24:30,30.0,BASELINE_HISTORICAL_CALIBRATION,414.0,25.0
OBS_000031,06:25:00,900.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.653061,77.307304,10.042,38.0,10.56,38.0,0.0,92.8,110.0,40.0,487.4,SEC_NDLS_GZB,,NDLS,GZB,14.958,501.958,CRUISING,,,,,7.59,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,23.6,792.6,06:25:00,30.0,BASELINE_HISTORICAL_CALIBRATION,413.5,24.5
OBS_000032,06:25:30,930.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.653375,77.310066,10.358,38.0,10.56,38.0,0.0,92.8,110.0,40.0,482.32,SEC_NDLS_GZB,,NDLS,GZB,14.642,501.642,CRUISING,,,,,7.85,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,23.1,792.1,06:25:30,30.0,BASELINE_HISTORICAL_CALIBRATION,413.0,24.0
OBS_000033,06:26:00,960.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.65369,77.312829,10.675,38.0,10.56,38.0,0.0,92.8,110.0,40.0,477.19,SEC_NDLS_GZB,,NDLS,GZB,14.325,501.325,CRUISING,,,,,8.11,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,22.6,791.6,06:26:00,30.0,BASELINE_HISTORICAL_CALIBRATION,412.5,23.5
OBS_000034,06:26:30,990.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.654004,77.315591,10.992,38.0,10.56,38.0,0.0,92.8,110.0,40.0,472.0,SEC_NDLS_GZB,,NDLS,GZB,14.008,501.008,CRUISING,,,,,8.37,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,22.1,791.1,06:26:30,30.0,BASELINE_HISTORICAL_CALIBRATION,412.0,23.0
OBS_000035,06:27:00,1020.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.654318,77.318354,11.308,38.0,10.56,38.0,0.0,92.8,110.0,40.0,466.75,SEC_NDLS_GZB,,NDLS,GZB,13.692,500.692,CRUISING,,,,,8.63,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,21.6,790.6,06:27:00,30.0,BASELINE_HISTORICAL_CALIBRATION,411.5,22.5
OBS_000036,06:27:30,1050.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.654632,77.321117,11.625,38.0,10.56,38.0,0.0,92.8,110.0,40.0,461.45,SEC_NDLS_GZB,,NDLS,GZB,13.375,500.375,CRUISING,,,,,8.89,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,21.1,790.1,06:27:30,30.0,BASELINE_HISTORICAL_CALIBRATION,411.0,22.0
OBS_000037,06:28:00,1080.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.654946,77.323879,11.942,38.0,10.56,38.0,0.0,92.8,110.0,40.0,456.08,SEC_NDLS_GZB,,NDLS,GZB,13.058,500.058,CRUISING,,,,,9.15,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,20.6,789.6,06:28:00,30.0,BASELINE_HISTORICAL_CALIBRATION,410.5,21.5
OBS_000038,06:28:30,1110.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.65526,77.326642,12.258,38.0,10.56,38.0,0.0,92.8,110.0,40.0,450.65,SEC_NDLS_GZB,,NDLS,GZB,12.742,499.742,CRUISING,,,,,9.4,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,20.1,789.1,06:28:30,30.0,BASELINE_HISTORICAL_CALIBRATION,410.0,21.0
OBS_000039,06:29:00,1140.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.655574,77.329404,12.575,38.0,10.56,38.0,0.0,92.8,110.0,40.0,445.15,SEC_NDLS_GZB,,NDLS,GZB,12.425,499.425,CRUISING,,,,,9.66,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,19.6,788.6,06:29:00,30.0,BASELINE_HISTORICAL_CALIBRATION,409.5,20.5
OBS_000040,06:29:30,1170.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.655889,77.332167,12.892,38.0,10.56,38.0,0.0,92.8,110.0,40.0,439.58,SEC_NDLS_GZB,,NDLS,GZB,12.108,499.108,CRUISING,,,,,9.92,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,19.1,788.1,06:29:30,30.0,BASELINE_HISTORICAL_CALIBRATION,409.0,20.0
OBS_000041,06:30:00,1200.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.656203,77.33493,13.208,38.0,10.56,38.0,0.0,92.8,110.0,40.0,433.95,SEC_NDLS_GZB,,NDLS,GZB,11.792,498.792,CRUISING,,,,,10.18,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,18.6,787.6,06:30:00,30.0,BASELINE_HISTORICAL_CALIBRATION,408.5,19.5
OBS_000042,06:30:30,1230.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.656517,77.337692,13.525,38.0,10.56,38.0,0.0,92.8,110.0,40.0,428.23,SEC_NDLS_GZB,,NDLS,GZB,11.475,498.475,CRUISING,,,,,10.44,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,18.1,787.1,06:30:30,30.0,BASELINE_HISTORICAL_CALIBRATION,408.0,19.0
OBS_000043,06:31:00,1260.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.656831,77.340455,13.842,38.0,10.56,38.0,0.0,92.8,110.0,40.0,422.44,SEC_NDLS_GZB,,NDLS,GZB,11.158,498.158,CRUISING,,,,,10.7,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,17.6,786.6,06:31:00,30.0,BASELINE_HISTORICAL_CALIBRATION,407.5,18.5
OBS_000044,06:31:30,1290.0,12004,ROUTE_NDLS_LKO_01,SYNTHETIC_SIMULATOR,OK,28.657145,77.343217,14.158,38.0,10.56,38.0,0.0,92.8,110.0,40.0,416.57,SEC_NDLS_GZB,,NDLS,GZB,10.842,497.842,CRUISING,,,,,10.96,,,GREEN,LOW,True,,False,,JRN_NDLS_LKO_01_20260902_184646,0.2397,1.0,1.0,0.4541,1.0,MEDIUM,Predicted Fog Visibility Risk (Speed cap 40.0 km/h),40.0,17.1,786.1,06:31:30,30.0,BASELINE_HISTORICAL_CALIBRATION,407.0,18.0
